 46   30.000000   11.685071   2.295051e+02   1.190229e+01   9.297667e+00
 47   29.000000   13.567131   2.276015e+02   1.356385e+01   9.005610e+00
 48   28.000000   15.778965   2.252872e+02   1.501999e+01   8.240711e+00
 49   27.000000   18.376707   2.231517e+02   1.588348e+01   7.287769e+00
 50   26.000000   21.430626   2.212170e+02   1.642261e+01   6.369511e+00
 51   25.000000   25.025913   2.192187e+02   1.677881e+01   5.482908e+00
 52   24.000000   29.269455   2.167583e+02   1.664097e+01   4.476412e+00
 53   23.000000   34.297707   2.138631e+02   1.575575e+01   3.481542e+00
 54   22.000000   40.267605   2.110745e+02   1.415482e+01   2.540128e+00
 55   21.000000   47.400333   2.079120e+02   1.223089e+01   1.814807e+00
 56   20.000000   55.955467   2.038819e+02   1.002190e+01   1.160300e+00
 57   19.000000   66.254532   2.004582e+02   6.965945e+00   5.574568e-01
 58   18.000000   78.628311   1.985063e+02   4.337896e+00   3.328838e-01
 59   17.000000   93.409454   1.970791e+02   3.087667e+00   1.976364e-01
 60   16.000000  111.050415   1.979047e+02   2.087007e+00   1.028197e-01
 61   15.000000  131.682281   2.029442e+02   1.326479e+00   6.046339e-02
 62   14.000000  155.361984   2.101101e+02   1.027498e+00   4.973721e-02
 63   13.000000  182.253845   2.177368e+02   9.763793e-01   4.247261e-02
 64   12.000000  212.630554   2.257329e+02   1.004680e+00   4.152490e-02
 65   11.000000  246.797058   2.337161e+02   1.200634e+00   4.772126e-02
 66   10.000000  285.266357   2.408666e+02   1.533015e+00   5.348594e-02
 67    9.000000  331.760498   2.472598e+02   2.019240e+00   5.681246e-02
 68    8.000000  376.976105   2.537745e+02   2.038739e+00   5.770000e-02
 69    7.000000  430.253845   2.603126e+02   2.417847e+00   5.755571e-02
 70    6.000000  489.690826   2.666634e+02   2.756530e+00   6.022803e-02
 71    5.000000  555.530457   2.731394e+02   2.936342e+00   5.303774e-02
 72    4.000000  628.571289   2.786133e+02   2.780010e+00   4.362521e-02
 73    3.000000  709.376099   2.841502e+02   2.783807e+00   4.386941e-02
 74    2.000000  800.455261   2.836069e+02   2.745111e+00   3.267621e-02
 75    1.000000  900.329773   2.885799e+02   2.424485e+00   2.897538e-02
 76    0.000000 1011.044556   2.964016e+02   2.495654e+00   2.827235e-02
