 37   39.000000    3.195232   2.473950e+02   2.177219e+00   7.130810e+00
 38   38.000000    3.672515   2.442954e+02   2.803758e+00   7.788356e+00
 39   37.000000    4.225959   2.414345e+02   3.525487e+00   8.389639e+00
 40   36.000000    4.871655   2.390041e+02   4.388706e+00   8.872240e+00
 41   35.000000    5.623694   2.371578e+02   5.357470e+00   9.220247e+00
 42   34.000000    6.496988   2.357330e+02   6.434055e+00   9.491046e+00
 43   33.000000    7.511786   2.348319e+02   7.663035e+00   9.686833e+00
 44   32.000000    8.693458   2.332811e+02   9.062790e+00   9.791183e+00
 45   31.000000   10.069225   2.312411e+02   1.056989e+01   9.720952e+00
 46   30.000000   11.675719   2.289368e+02   1.213415e+01   9.461742e+00
 47   29.000000   13.561791   2.269186e+02   1.373567e+01   9.033968e+00
 48   28.000000   15.774289   2.254791e+02   1.517252e+01   8.382273e+00
 49   27.000000   18.367899   2.235696e+02   1.618468e+01   7.465891e+00
 50   26.000000   21.418581   2.211108e+02   1.665940e+01   6.402999e+00
 51   25.000000   25.017908   2.185062e+02   1.660185e+01   5.311251e+00
 52   24.000000   29.271563   2.163817e+02   1.610323e+01   4.303328e+00
 53   23.000000   34.296425   2.146630e+02   1.544937e+01   3.505146e+00
 54   22.000000   40.224216   2.131446e+02   1.448517e+01   2.700831e+00
 55   21.000000   47.273163   2.100867e+02   1.289909e+01   1.946615e+00
 56   20.000000   55.753880   2.040479e+02   1.049440e+01   1.196095e+00
 57   19.000000   66.089729   1.975156e+02   7.220144e+00   5.780092e-01
 58   18.000000   78.699913   1.935917e+02   4.519883e+00   3.322921e-01
 59   17.000000   93.875801   1.928960e+02   2.918071e+00   1.560466e-01
 60   16.000000  111.929558   1.955062e+02   1.684110e+00   8.086281e-02
 61   15.000000  132.898666   2.022546e+02   1.128855e+00   5.585891e-02
 62   14.000000  156.797470   2.108017e+02   1.002594e+00   5.068496e-02
 63   13.000000  183.827332   2.187637e+02   1.118840e+00   5.443949e-02
 64   12.000000  214.372742   2.259382e+02   1.374076e+00   5.980733e-02
 65   11.000000  248.844223   2.331738e+02   1.685325e+00   6.435880e-02
 66   10.000000  287.768433   2.408365e+02   1.939028e+00   6.215669e-02
 67    9.000000  334.831757   2.482818e+02   2.119589e+00   5.222290e-02
 68    8.000000  379.759613   2.561762e+02   1.770548e+00   4.786265e-02
 69    7.000000  432.780426   2.640362e+02   2.066157e+00   5.110570e-02
 70    6.000000  491.717133   2.696252e+02   2.349775e+00   5.015006e-02
 71    5.000000  557.286316   2.744513e+02   2.366103e+00   4.149590e-02
 72    4.000000  630.140869   2.795160e+02   1.934247e+00   2.593124e-02
 73    3.000000  710.621643   2.843592e+02   1.604091e+00   2.468807e-02
 74    2.000000  800.997864   2.890624e+02   1.696798e+00   2.299404e-02
 75    1.000000  898.497620   2.936434e+02   1.730834e+00   2.209089e-02
 76    0.000000 1007.147095   2.996095e+02   1.956235e+00   2.363612e-02
